Description,Transaction Date,Transaction Time,Tax Type,Transaction Type,Refund Type,Product Title,Product id,Product Type,Sku Id,Hardware,Buyer Country,Buyer State,Buyer Postal Code,Buyer Currency,Amount (Buyer Currency),Currency Conversion Rate,Merchant Currency,Amount (Merchant Currency)
GPA.1394-1835-4843-37582..4,"Apr 2, 2017",12:20:20 AM PDT,,Charge,,"프리미엄 서비스 매월 구독 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice.monthly,zeroltelgt,KR,,15622,KRW,3900.00,1.000000,KRW,3900.00
GPA.1394-1835-4843-37582..4,"Apr 2, 2017",12:20:20 AM PDT,,Google fee,,"프리미엄 서비스 매월 구독 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice.monthly,zeroltelgt,KR,,15622,KRW,-1170.00,1.000000,KRW,-1170.00
GPA.1394-1835-4843-37582..4,"Apr 2, 2017",12:20:20 AM PDT,Third-party Tax,Tax,,"프리미엄 서비스 매월 구독 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice.monthly,zeroltelgt,KR,,15622,KRW,390.00,1.000000,KRW,390.00
GPA.1379-9251-5152-03839..1,"Apr 2, 2017",12:22:17 AM PDT,,Charge,,"프리미엄 서비스 매월 구독 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice.monthly,hlteskt,KR,,03104,KRW,3900.00,1.000000,KRW,3900.00
GPA.1379-9251-5152-03839..1,"Apr 2, 2017",12:22:17 AM PDT,,Google fee,,"프리미엄 서비스 매월 구독 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice.monthly,hlteskt,KR,,03104,KRW,-1170.00,1.000000,KRW,-1170.00
GPA.1379-9251-5152-03839..1,"Apr 2, 2017",12:22:17 AM PDT,Third-party Tax,Tax,,"프리미엄 서비스 매월 구독 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice.monthly,hlteskt,KR,,03104,KRW,390.00,1.000000,KRW,390.00
GPA.1301-4159-2529-88273..10,"Apr 2, 2017",12:26:09 AM PDT,,Charge,,"프리미엄 서비스 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice,klteskt,KR,울산광역시,680-825,KRW,3900.00,1.000000,KRW,3900.00
GPA.1301-4159-2529-88273..10,"Apr 2, 2017",12:26:09 AM PDT,,Google fee,,"프리미엄 서비스 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice,klteskt,KR,울산광역시,680-825,KRW,-1170.00,1.000000,KRW,-1170.00
GPA.1301-4159-2529-88273..10,"Apr 2, 2017",12:26:09 AM PDT,Third-party Tax,Tax,,"프리미엄 서비스 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice,klteskt,KR,울산광역시,680-825,KRW,390.00,1.000000,KRW,390.00
GPA.1302-9518-8906-27859..2,"Apr 2, 2017",12:26:27 AM PDT,,Charge,,"프리미엄 서비스 매월 구독 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice.monthly,pplus,KR,,14921,KRW,3900.00,1.000000,KRW,3900.00
GPA.1302-9518-8906-27859..2,"Apr 2, 2017",12:26:27 AM PDT,,Google fee,,"프리미엄 서비스 매월 구독 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice.monthly,pplus,KR,,14921,KRW,-1170.00,1.000000,KRW,-1170.00
GPA.1302-9518-8906-27859..2,"Apr 2, 2017",12:26:27 AM PDT,Third-party Tax,Tax,,"프리미엄 서비스 매월 구독 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice.monthly,pplus,KR,,14921,KRW,390.00,1.000000,KRW,390.00
GPA.1351-8673-7247-80497..2,"Apr 2, 2017",12:29:49 AM PDT,,Charge,,"프리미엄 서비스 매월 구독 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice.monthly,grandmaxltekx,KR,,530-831,KRW,3900.00,1.000000,KRW,3900.00
GPA.1351-8673-7247-80497..2,"Apr 2, 2017",12:29:49 AM PDT,,Google fee,,"프리미엄 서비스 매월 구독 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice.monthly,grandmaxltekx,KR,,530-831,KRW,-1170.00,1.000000,KRW,-1170.00
GPA.1351-8673-7247-80497..2,"Apr 2, 2017",12:29:49 AM PDT,Third-party Tax,Tax,,"프리미엄 서비스 매월 구독 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice.monthly,grandmaxltekx,KR,,530-831,KRW,390.00,1.000000,KRW,390.00
GPA.1362-6824-6477-13594..1,"Apr 2, 2017",12:30:17 AM PDT,,Charge,,"프리미엄 서비스 매월 구독 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice.monthly,nobleltektt,KR,경기도,482-030,KRW,3900.00,1.000000,KRW,3900.00
GPA.1362-6824-6477-13594..1,"Apr 2, 2017",12:30:17 AM PDT,,Google fee,,"프리미엄 서비스 매월 구독 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice.monthly,nobleltektt,KR,경기도,482-030,KRW,-1170.00,1.000000,KRW,-1170.00
GPA.1362-6824-6477-13594..1,"Apr 2, 2017",12:30:17 AM PDT,Third-party Tax,Tax,,"프리미엄 서비스 매월 구독 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice.monthly,nobleltektt,KR,경기도,482-030,KRW,390.00,1.000000,KRW,390.00
GPA.1397-0164-9916-10760..4,"Apr 2, 2017",12:30:20 AM PDT,,Charge,,"프리미엄 서비스 매월 구독 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice.monthly,noblelteskt,KR,충청남도,350-803,KRW,3900.00,1.000000,KRW,3900.00
GPA.1397-0164-9916-10760..4,"Apr 2, 2017",12:30:20 AM PDT,,Google fee,,"프리미엄 서비스 매월 구독 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice.monthly,noblelteskt,KR,충청남도,350-803,KRW,-1170.00,1.000000,KRW,-1170.00
GPA.1397-0164-9916-10760..4,"Apr 2, 2017",12:30:20 AM PDT,Third-party Tax,Tax,,"프리미엄 서비스 매월 구독 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice.monthly,noblelteskt,KR,충청남도,350-803,KRW,390.00,1.000000,KRW,390.00
GPA.1305-9782-2418-31315..19,"Apr 2, 2017",12:30:58 AM PDT,,Charge,,"프리미엄 서비스 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice,hlteskt,KR,,100-999,KRW,3900.00,1.000000,KRW,3900.00
GPA.1305-9782-2418-31315..19,"Apr 2, 2017",12:30:58 AM PDT,,Google fee,,"프리미엄 서비스 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice,hlteskt,KR,,100-999,KRW,-1170.00,1.000000,KRW,-1170.00
GPA.1305-9782-2418-31315..19,"Apr 2, 2017",12:30:58 AM PDT,Third-party Tax,Tax,,"프리미엄 서비스 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice,hlteskt,KR,,100-999,KRW,390.00,1.000000,KRW,390.00
GPA.1396-8321-6997-64298..9,"Apr 2, 2017",12:31:37 AM PDT,,Charge,,"プレミアムサービス毎月購読 (位置情報アプリ: 大切な家族や友人の 居場所検索,防犯対策)",com.isharing.isharing,1,com.isharing.isharing.premiumservice.monthly,SOL22,JP,,889-0864,JPY,299.00,10.040000,KRW,3002.00
GPA.1396-8321-6997-64298..9,"Apr 2, 2017",12:31:37 AM PDT,,Google fee,,"プレミアムサービス毎月購読 (位置情報アプリ: 大切な家族や友人の 居場所検索,防犯対策)",com.isharing.isharing,1,com.isharing.isharing.premiumservice.monthly,SOL22,JP,,889-0864,JPY,-90.00,10.040000,KRW,-904.00
GPA.1332-9371-6151-72185..3,"Apr 2, 2017",12:34:42 AM PDT,,Charge,,"프리미엄 서비스 매월 구독 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice.monthly,noblelteskt,KR,,14424,KRW,3900.00,1.000000,KRW,3900.00
GPA.1332-9371-6151-72185..3,"Apr 2, 2017",12:34:42 AM PDT,,Google fee,,"프리미엄 서비스 매월 구독 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice.monthly,noblelteskt,KR,,14424,KRW,-1170.00,1.000000,KRW,-1170.00
GPA.1332-9371-6151-72185..3,"Apr 2, 2017",12:34:42 AM PDT,Third-party Tax,Tax,,"프리미엄 서비스 매월 구독 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice.monthly,noblelteskt,KR,,14424,KRW,390.00,1.000000,KRW,390.00
GPA.1339-7684-7108-02106..2,"Apr 2, 2017",12:35:06 AM PDT,,Charge,,"프리미엄 서비스 매월 구독 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice.monthly,hero2ltektt,KR,서울특별시,138-955,KRW,3900.00,1.000000,KRW,3900.00
GPA.1339-7684-7108-02106..2,"Apr 2, 2017",12:35:06 AM PDT,,Google fee,,"프리미엄 서비스 매월 구독 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice.monthly,hero2ltektt,KR,서울특별시,138-955,KRW,-1170.00,1.000000,KRW,-1170.00
GPA.1339-7684-7108-02106..2,"Apr 2, 2017",12:35:06 AM PDT,Third-party Tax,Tax,,"프리미엄 서비스 매월 구독 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice.monthly,hero2ltektt,KR,서울특별시,138-955,KRW,390.00,1.000000,KRW,390.00
GPA.3395-9515-0638-45074..0,"Apr 2, 2017",12:35:14 AM PDT,,Charge,,"프리미엄 서비스 매월 구독 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice.monthly,zerolteskt,KR,,59524,KRW,3900.00,1.000000,KRW,3900.00
GPA.3395-9515-0638-45074..0,"Apr 2, 2017",12:35:14 AM PDT,,Google fee,,"프리미엄 서비스 매월 구독 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice.monthly,zerolteskt,KR,,59524,KRW,-1170.00,1.000000,KRW,-1170.00
GPA.3395-9515-0638-45074..0,"Apr 2, 2017",12:35:14 AM PDT,Third-party Tax,Tax,,"프리미엄 서비스 매월 구독 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice.monthly,zerolteskt,KR,,59524,KRW,390.00,1.000000,KRW,390.00
GPA.3333-1709-8580-65683..0,"Apr 2, 2017",12:38:28 AM PDT,,Charge,,"프리미엄 서비스 매월 구독 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice.monthly,nobleltektt,KR,,331-798,KRW,3900.00,1.000000,KRW,3900.00
GPA.3333-1709-8580-65683..0,"Apr 2, 2017",12:38:28 AM PDT,,Google fee,,"프리미엄 서비스 매월 구독 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice.monthly,nobleltektt,KR,,331-798,KRW,-1170.00,1.000000,KRW,-1170.00
GPA.3333-1709-8580-65683..0,"Apr 2, 2017",12:38:28 AM PDT,Third-party Tax,Tax,,"프리미엄 서비스 매월 구독 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice.monthly,nobleltektt,KR,,331-798,KRW,390.00,1.000000,KRW,390.00
GPA.1353-1298-8409-27670..2,"Apr 2, 2017",12:38:39 AM PDT,,Charge,,"프리미엄 서비스 매월 구독 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice.monthly,zeroflteskt,KR,,15202,KRW,3900.00,1.000000,KRW,3900.00
GPA.1353-1298-8409-27670..2,"Apr 2, 2017",12:38:39 AM PDT,,Google fee,,"프리미엄 서비스 매월 구독 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice.monthly,zeroflteskt,KR,,15202,KRW,-1170.00,1.000000,KRW,-1170.00
GPA.1353-1298-8409-27670..2,"Apr 2, 2017",12:38:39 AM PDT,Third-party Tax,Tax,,"프리미엄 서비스 매월 구독 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice.monthly,zeroflteskt,KR,,15202,KRW,390.00,1.000000,KRW,390.00
GPA.3393-4442-4064-63295..0,"Apr 2, 2017",12:39:44 AM PDT,,Charge,,"프리미엄 서비스 매월 구독 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice.monthly,elsa,KR,경기도,412-772,KRW,3900.00,1.000000,KRW,3900.00
GPA.3393-4442-4064-63295..0,"Apr 2, 2017",12:39:44 AM PDT,,Google fee,,"프리미엄 서비스 매월 구독 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice.monthly,elsa,KR,경기도,412-772,KRW,-1170.00,1.000000,KRW,-1170.00
GPA.3393-4442-4064-63295..0,"Apr 2, 2017",12:39:44 AM PDT,Third-party Tax,Tax,,"프리미엄 서비스 매월 구독 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice.monthly,elsa,KR,경기도,412-772,KRW,390.00,1.000000,KRW,390.00
GPA.1354-3609-5268-92118..3,"Apr 2, 2017",12:42:44 AM PDT,,Charge,,"프리미엄 서비스 매월 구독 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice.monthly,zeroflteskt,KR,,27910,KRW,3900.00,1.000000,KRW,3900.00
GPA.1354-3609-5268-92118..3,"Apr 2, 2017",12:42:44 AM PDT,,Google fee,,"프리미엄 서비스 매월 구독 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice.monthly,zeroflteskt,KR,,27910,KRW,-1170.00,1.000000,KRW,-1170.00
GPA.1354-3609-5268-92118..3,"Apr 2, 2017",12:42:44 AM PDT,Third-party Tax,Tax,,"프리미엄 서비스 매월 구독 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice.monthly,zeroflteskt,KR,,27910,KRW,390.00,1.000000,KRW,390.00
GPA.1379-1005-2351-94300..2,"Apr 2, 2017",12:44:31 AM PDT,,Charge,,"프리미엄 서비스 매월 구독 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice.monthly,hero2lteskt,KR,,24155,KRW,3900.00,1.000000,KRW,3900.00
GPA.1379-1005-2351-94300..2,"Apr 2, 2017",12:44:31 AM PDT,,Google fee,,"프리미엄 서비스 매월 구독 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice.monthly,hero2lteskt,KR,,24155,KRW,-1170.00,1.000000,KRW,-1170.00
GPA.1379-1005-2351-94300..2,"Apr 2, 2017",12:44:31 AM PDT,Third-party Tax,Tax,,"프리미엄 서비스 매월 구독 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice.monthly,hero2lteskt,KR,,24155,KRW,390.00,1.000000,KRW,390.00
GPA.1391-6638-9078-63230..13,"Apr 2, 2017",12:46:37 AM PDT,,Charge,,"프리미엄 서비스 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice,meliuslteskt,KR,서울특별시,138-819,KRW,3900.00,1.000000,KRW,3900.00
GPA.1391-6638-9078-63230..13,"Apr 2, 2017",12:46:37 AM PDT,,Google fee,,"프리미엄 서비스 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice,meliuslteskt,KR,서울특별시,138-819,KRW,-1170.00,1.000000,KRW,-1170.00
GPA.1391-6638-9078-63230..13,"Apr 2, 2017",12:46:37 AM PDT,Third-party Tax,Tax,,"프리미엄 서비스 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice,meliuslteskt,KR,서울특별시,138-819,KRW,390.00,1.000000,KRW,390.00
GPA.3357-4889-4608-46964..0,"Apr 2, 2017",12:47:30 AM PDT,,Charge,,"프리미엄 서비스 매월 구독 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice.monthly,herolteskt,KR,경상북도,712-735,USD,3.41,1118.400000,KRW,3814.00
GPA.3357-4889-4608-46964..0,"Apr 2, 2017",12:47:30 AM PDT,,Google fee,,"프리미엄 서비스 매월 구독 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice.monthly,herolteskt,KR,경상북도,712-735,USD,-1.02,1118.400000,KRW,-1141.00
GPA.3357-4889-4608-46964..0,"Apr 2, 2017",12:47:30 AM PDT,Third-party Tax,Tax,,"프리미엄 서비스 매월 구독 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice.monthly,herolteskt,KR,경상북도,712-735,USD,0.34,1118.400000,KRW,380.00
GPA.3350-6034-1496-03522..0,"Apr 2, 2017",12:47:36 AM PDT,,Charge,,"프리미엄 서비스 매월 구독 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice.monthly,treltektt,KR,경기도,450-706,KRW,3900.00,1.000000,KRW,3900.00
GPA.3350-6034-1496-03522..0,"Apr 2, 2017",12:47:36 AM PDT,,Google fee,,"프리미엄 서비스 매월 구독 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice.monthly,treltektt,KR,경기도,450-706,KRW,-1170.00,1.000000,KRW,-1170.00
GPA.3350-6034-1496-03522..0,"Apr 2, 2017",12:47:36 AM PDT,Third-party Tax,Tax,,"프리미엄 서비스 매월 구독 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice.monthly,treltektt,KR,경기도,450-706,KRW,390.00,1.000000,KRW,390.00
GPA.1305-2316-3437-39607..7,"Apr 2, 2017",12:48:10 AM PDT,,Charge,,"프리미엄 서비스 매월 구독 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice.monthly,nobleltelgt,KR,인천광역시,404-290,KRW,3900.00,1.000000,KRW,3900.00
GPA.1305-2316-3437-39607..7,"Apr 2, 2017",12:48:10 AM PDT,,Google fee,,"프리미엄 서비스 매월 구독 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice.monthly,nobleltelgt,KR,인천광역시,404-290,KRW,-1170.00,1.000000,KRW,-1170.00
GPA.1305-2316-3437-39607..7,"Apr 2, 2017",12:48:10 AM PDT,Third-party Tax,Tax,,"프리미엄 서비스 매월 구독 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice.monthly,nobleltelgt,KR,인천광역시,404-290,KRW,390.00,1.000000,KRW,390.00
12999763169054705758.1324212181477141..30,"Apr 2, 2017",12:48:20 AM PDT,,Charge,,"프리미엄 서비스 (아이쉐어링 위치추적 -가족 자녀안심,친구찾기,핸드폰분실)",com.isharing.isharing,1,com.isharing.isharing.premiumservice,hltektt,KR,서울특별시,135-281,KRW,3900.00,1.000000,KRW,3900.00
